oldid	newid	time
HOUSE5439-9844-FEMALE_SAMPLED_42.9785333446722	HOUSE5439_9844	42.9785333446722
HOUSE1916-1912-MALE_SAMPLED_40.1529644006229	HOUSE1916_1912	40.1529644006229
HOUSE5488-5476-MALE_SAMPLED_44.9992778482433	HOUSE5488_5476	44.9992778482433
HOUSE2746-2750-MALE_SAMPLED_40.4896833853053	HOUSE2746_2750	40.4896833853053
HOUSE269-9846-FEMALE_SAMPLED_42.0036888874083	HOUSE269_9846	42.0036888874083
HOUSE419-10130-MALE_SAMPLED_42.3830290418118	HOUSE419_10130	42.3830290418118
HOUSE1915-11183-MALE_SAMPLED_40.1895514066665	HOUSE1915_11183	40.1895514066665
HOUSE1915-1911-FEMALE_SAMPLED_40.2100391802378	HOUSE1915_1911	40.2100391802378
HOUSE2027-2027-FEMALE_SAMPLED_41.0865034544497	HOUSE2027_2027	41.0865034544497
HOUSE2303-8583-MALE_SAMPLED_43.7529835160405	HOUSE2303_8583	43.7529835160405
HOUSE8-6-MALE_SAMPLED_40.4378556041047	HOUSE8_6	40.4378556041047
HOUSE2806-11363-MALE_SAMPLED_43.7876403064001	HOUSE2806_11363	43.7876403064001
HOUSE4034-3995-FEMALE_SAMPLED_43.1873535339027	HOUSE4034_3995	43.1873535339027
HOUSE170-149-FEMALE_SAMPLED_41.0658541146972	HOUSE170_149	41.0658541146972
HOUSE2006-1999-FEMALE_SAMPLED_41.6501973250507	HOUSE2006_1999	41.6501973250507
HOUSE59-45-FEMALE_SAMPLED_44.4283097749576	HOUSE59_45	44.4283097749576
HOUSE1534-8978-FEMALE_SAMPLED_40.8584818814383	HOUSE1534_8978	40.8584818814383
HOUSE2818-11510-MALE_SAMPLED_40.2626864670281	HOUSE2818_11510	40.2626864670281
HOUSE5742-12521-MALE_SAMPLED_44.3292255140841	HOUSE5742_12521	44.3292255140841
HOUSE5742-13534-FEMALE_SAMPLED_43.9850095223792	HOUSE5742_13534	43.9850095223792
HOUSE1246-10308-MALE_SAMPLED_41.1764812982484	HOUSE1246_10308	41.1764812982484
HOUSE935-921-FEMALE_SAMPLED_41.758109820519	HOUSE935_921	41.758109820519
HOUSE2742-2746-MALE_SAMPLED_40.1134392093087	HOUSE2742_2746	40.1134392093087
HOUSE2742-2747-FEMALE_SAMPLED_44.7366856399458	HOUSE2742_2747	44.7366856399458
HOUSE748-13146-FEMALE_SAMPLED_43.5773876298144	HOUSE748_13146	43.5773876298144
HOUSE3523-3470-MALE_SAMPLED_41.74677206875	HOUSE3523_3470	41.74677206875
HOUSE38-8381-FEMALE_SAMPLED_44.397113988897	HOUSE38_8381	44.397113988897
HOUSE2166-8390-FEMALE_SAMPLED_40.1716013543394	HOUSE2166_8390	40.1716013543394
HOUSE4050-13348-MALE_SAMPLED_44.9885168997964	HOUSE4050_13348	44.9885168997964
HOUSE147-11610-MALE_SAMPLED_42.6465821790043	HOUSE147_11610	42.6465821790043
HOUSE643-8328-FEMALE_SAMPLED_40.0053742916189	HOUSE643_8328	40.0053742916189
HOUSE4943-12796-MALE_SAMPLED_40.7002504577395	HOUSE4943_12796	40.7002504577395
HOUSE1795-8714-MALE_SAMPLED_40.8404076460283	HOUSE1795_8714	40.8404076460283
HOUSE4526-8855-FEMALE_SAMPLED_40.1720573007272	HOUSE4526_8855	40.1720573007272
HOUSE4338-11236-MALE_SAMPLED_40.6350520794816	HOUSE4338_11236	40.6350520794816
HOUSE2387-14000-MALE_SAMPLED_44.2610569448998	HOUSE2387_14000	44.2610569448998
HOUSE2387-2405-FEMALE_SAMPLED_44.9283987654192	HOUSE2387_2405	44.9283987654192
HOUSE3871-3829-FEMALE_SAMPLED_42.7287289628293	HOUSE3871_3829	42.7287289628293
HOUSE4309-4262-MALE_SAMPLED_41.3877554667248	HOUSE4309_4262	41.3877554667248
HOUSE4531-4484-MALE_SAMPLED_40.8373521897011	HOUSE4531_4484	40.8373521897011
HOUSE479-13383-MALE_SAMPLED_44.3119615195664	HOUSE479_13383	44.3119615195664
HOUSE6019-8925-FEMALE_SAMPLED_40.1929470333858	HOUSE6019_8925	40.1929470333858
HOUSE2462-2482-MALE_SAMPLED_41.7906017077262	HOUSE2462_2482	41.7906017077262
HOUSE75-11069-MALE_SAMPLED_40.0564460700843	HOUSE75_11069	40.0564460700843
HOUSE1201-1175-FEMALE_SAMPLED_42.5344610852363	HOUSE1201_1175	42.5344610852363
HOUSE4616-4574-MALE_SAMPLED_42.3017374135088	HOUSE4616_4574	42.3017374135088
HOUSE4616-4575-FEMALE_SAMPLED_41.6983601282824	HOUSE4616_4575	41.6983601282824
HOUSE4317-10181-MALE_SAMPLED_41.7442235464253	HOUSE4317_10181	41.7442235464253
HOUSE336-321-FEMALE_SAMPLED_44.9840538491655	HOUSE336_321	44.9840538491655
HOUSE2966-10152-FEMALE_SAMPLED_44.9734366300981	HOUSE2966_10152	44.9734366300981
HOUSE1017-11013-MALE_SAMPLED_41.7752673199773	HOUSE1017_11013	41.7752673199773
HOUSE1017-989-FEMALE_SAMPLED_44.9884548711896	HOUSE1017_989	44.9884548711896
HOUSE5654-10679-MALE_SAMPLED_40.3124842406632	HOUSE5654_10679	40.3124842406632
HOUSE5731-10664-FEMALE_SAMPLED_43.5369620018173	HOUSE5731_10664	43.5369620018173
HOUSE5731-13953-MALE_SAMPLED_44.9986811910126	HOUSE5731_13953	44.9986811910126
HOUSE5705-10340-FEMALE_SAMPLED_40.4395992454429	HOUSE5705_10340	40.4395992454429
HOUSE5705-11773-MALE_SAMPLED_41.2966019548085	HOUSE5705_11773	41.2966019548085
HOUSE6019-6005-FEMALE_SAMPLED_30.6314442897322	HOUSE6019_6005	30.6314442897322
HOUSE3536-12220-FEMALE_SAMPLED_44.5151430822563	HOUSE3536_12220	44.5151430822563
HOUSE2421-2439-FEMALE_SAMPLED_41.6361783225968	HOUSE2421_2439	41.6361783225968
HOUSE3437-9459-FEMALE_SAMPLED_40.0126903866961	HOUSE3437_9459	40.0126903866961
HOUSE4362-4324-MALE_SAMPLED_32.4995626089446	HOUSE4362_4324	32.4995626089446
HOUSE4168-9854-FEMALE_SAMPLED_41.5965266295561	HOUSE4168_9854	41.5965266295561
HOUSE512-488-MALE_SAMPLED_40.756758546485	HOUSE512_488	40.756758546485
HOUSE158-7889-MALE_SAMPLED_24.8309563174788	HOUSE158_7889	24.8309563174788
HOUSE5088-5058-MALE_SAMPLED_43.2941446765981	HOUSE5088_5058	43.2941446765981
HOUSE2187-2211-FEMALE_SAMPLED_41.936568801575	HOUSE2187_2211	41.936568801575
HOUSE828-10692-MALE_SAMPLED_41.0367570270768	HOUSE828_10692	41.0367570270768
HOUSE828-10297-FEMALE_SAMPLED_42.6674934581388	HOUSE828_10297	42.6674934581388
HOUSE1800-1805-FEMALE_SAMPLED_42.7580054232385	HOUSE1800_1805	42.7580054232385
HOUSE4924-4899-FEMALE_SAMPLED_44.868726479717	HOUSE4924_4899	44.868726479717
HOUSE3406-3358-MALE_SAMPLED_30.2312900475226	HOUSE3406_3358	30.2312900475226
HOUSE675-645-FEMALE_SAMPLED_44.5336728961499	HOUSE675_645	44.5336728961499
HOUSE4575-4523-FEMALE_SAMPLED_44.2749485136208	HOUSE4575_4523	44.2749485136208
HOUSE6019-11433-FEMALE_SAMPLED_44.4910437486199	HOUSE6019_11433	44.4910437486199
HOUSE3970-7533-FEMALE_SAMPLED_24.2226215687792	HOUSE3970_7533	24.2226215687792
HOUSE390-9096-FEMALE_SAMPLED_40.392035348608	HOUSE390_9096	40.392035348608
HOUSE1992-10468-FEMALE_SAMPLED_40.9175015459217	HOUSE1992_10468	40.9175015459217
HOUSE4418-12248-MALE_SAMPLED_43.3611778818588	HOUSE4418_12248	43.3611778818588
HOUSE2284-9952-FEMALE_SAMPLED_42.4780604972806	HOUSE2284_9952	42.4780604972806
HOUSE1384-10660-MALE_SAMPLED_31.6364209212618	HOUSE1384_10660	31.6364209212618
HOUSE726-8486-MALE_SAMPLED_43.4189905531095	HOUSE726_8486	43.4189905531095
HOUSE4827-14067-FEMALE_SAMPLED_44.3181987900047	HOUSE4827_14067	44.3181987900047
HOUSE156-143-FEMALE_SAMPLED_44.9650937329746	HOUSE156_143	44.9650937329746
HOUSE3943-3901-FEMALE_SAMPLED_40.6542714698859	HOUSE3943_3901	40.6542714698859
HOUSE227-10539-MALE_SAMPLED_40.8694580872543	HOUSE227_10539	40.8694580872543
HOUSE3464-3413-FEMALE_SAMPLED_44.2140990519603	HOUSE3464_3413	44.2140990519603
HOUSE4116-4075-FEMALE_SAMPLED_40.5037403627108	HOUSE4116_4075	40.5037403627108
HOUSE4292-8433-FEMALE_SAMPLED_44.9272204330819	HOUSE4292_8433	44.9272204330819
HOUSE1177-11854-FEMALE_SAMPLED_44.9878844304476	HOUSE1177_11854	44.9878844304476
HOUSE2476-6827-FEMALE_SAMPLED_41.8390603870977	HOUSE2476_6827	41.8390603870977
HOUSE2397-12437-MALE_SAMPLED_43.6421298314832	HOUSE2397_12437	43.6421298314832
HOUSE2061-11311-MALE_SAMPLED_44.2087395447593	HOUSE2061_11311	44.2087395447593
HOUSE1303-1280-MALE_SAMPLED_30.7914941762793	HOUSE1303_1280	30.7914941762793
HOUSE4454-10254-MALE_SAMPLED_41.77643236375	HOUSE4454_10254	41.77643236375
HOUSE579-10398-FEMALE_SAMPLED_41.7580723983701	HOUSE579_10398	41.7580723983701
HOUSE2813-11683-FEMALE_SAMPLED_41.865173988736	HOUSE2813_11683	41.865173988736
HOUSE5334-5313-FEMALE_SAMPLED_41.5755845465226	HOUSE5334_5313	41.5755845465226
HOUSE246-13567-MALE_SAMPLED_43.6226640428948	HOUSE246_13567	43.6226640428948
HOUSE1807-8866-FEMALE_SAMPLED_40.5425797701986	HOUSE1807_8866	40.5425797701986
HOUSE2763-10288-FEMALE_SAMPLED_42.1728118959983	HOUSE2763_10288	42.1728118959983
HOUSE4175-11018-FEMALE_SAMPLED_44.7163534944411	HOUSE4175_11018	44.7163534944411
HOUSE3241-8515-FEMALE_SAMPLED_43.3595541940258	HOUSE3241_8515	43.3595541940258
HOUSE3292-7249-FEMALE_SAMPLED_44.0704864135478	HOUSE3292_7249	44.0704864135478
HOUSE3292-10220-MALE_SAMPLED_41.8921047998737	HOUSE3292_10220	41.8921047998737
HOUSE621-7602-FEMALE_SAMPLED_32.2678010614331	HOUSE621_7602	32.2678010614331
HOUSE6019-6154-FEMALE_SAMPLED_32.4383062276543	HOUSE6019_6154	32.4383062276543
HOUSE778-758-MALE_SAMPLED_42.2675386292394	HOUSE778_758	42.2675386292394
HOUSE1650-11843-MALE_SAMPLED_44.7457425374108	HOUSE1650_11843	44.7457425374108
HOUSE4706-10081-FEMALE_SAMPLED_40.7590262919815	HOUSE4706_10081	40.7590262919815
HOUSE2540-11359-MALE_SAMPLED_43.979469030432	HOUSE2540_11359	43.979469030432
HOUSE3924-3887-FEMALE_SAMPLED_43.6436170490924	HOUSE3924_3887	43.6436170490924
HOUSE4204-11604-FEMALE_SAMPLED_44.0970683221491	HOUSE4204_11604	44.0970683221491
HOUSE2838-9148-MALE_SAMPLED_40.5359876854345	HOUSE2838_9148	40.5359876854345
HOUSE2626-10196-MALE_SAMPLED_40.2620466682242	HOUSE2626_10196	40.2620466682242
HOUSE2626-2635-FEMALE_SAMPLED_43.0829782364589	HOUSE2626_2635	43.0829782364589
HOUSE2383-2399-FEMALE_SAMPLED_44.4501254024736	HOUSE2383_2399	44.4501254024736
HOUSE2984-2972-MALE_SAMPLED_40.0035680393179	HOUSE2984_2972	40.0035680393179
HOUSE2480-11432-MALE_SAMPLED_43.2525718177203	HOUSE2480_11432	43.2525718177203
HOUSE3203-3152-MALE_SAMPLED_41.1698670440819	HOUSE3203_3152	41.1698670440819
HOUSE4360-4320-MALE_SAMPLED_42.783768252988	HOUSE4360_4320	42.783768252988
HOUSE6019-10447-FEMALE_SAMPLED_42.4666553956922	HOUSE6019_10447	42.4666553956922
HOUSE2756-11207-MALE_SAMPLED_40.1401991834138	HOUSE2756_11207	40.1401991834138
HOUSE731-12502-MALE_SAMPLED_40.3909730109848	HOUSE731_12502	40.3909730109848
HOUSE2836-6438-MALE_SAMPLED_40.2797834910281	HOUSE2836_6438	40.2797834910281
HOUSE1765-1764-MALE_SAMPLED_43.2198432716059	HOUSE1765_1764	43.2198432716059
HOUSE1393-12054-FEMALE_SAMPLED_43.4485477826092	HOUSE1393_12054	43.4485477826092
HOUSE2456-10445-MALE_SAMPLED_40.3680555319912	HOUSE2456_10445	40.3680555319912
HOUSE5259-5234-MALE_SAMPLED_43.5533889256362	HOUSE5259_5234	43.5533889256362
HOUSE2456-10717-FEMALE_SAMPLED_40.9113270661328	HOUSE2456_10717	40.9113270661328
HOUSE1959-8556-MALE_SAMPLED_40.5048019829347	HOUSE1959_8556	40.5048019829347
HOUSE2545-8663-MALE_SAMPLED_40.0835140282921	HOUSE2545_8663	40.0835140282921
HOUSE1974-9301-FEMALE_SAMPLED_40.1436816214792	HOUSE1974_9301	40.1436816214792
HOUSE2535-2552-MALE_SAMPLED_31.247821940342	HOUSE2535_2552	31.247821940342
HOUSE1668-6685-FEMALE_SAMPLED_42.6958003373412	HOUSE1668_6685	42.6958003373412
HOUSE4459-4428-MALE_SAMPLED_44.1033793821201	HOUSE4459_4428	44.1033793821201
HOUSE764-9043-MALE_SAMPLED_41.2591408241393	HOUSE764_9043	41.2591408241393
HOUSE2774-7829-MALE_SAMPLED_41.0622668717058	HOUSE2774_7829	41.0622668717058
HOUSE1341-7109-MALE_SAMPLED_44.5324211338031	HOUSE1341_7109	44.5324211338031
HOUSE970-11059-FEMALE_SAMPLED_43.1144894938916	HOUSE970_11059	43.1144894938916
HOUSE2632-12477-FEMALE_SAMPLED_42.1024910960287	HOUSE2632_12477	42.1024910960287
HOUSE2517-2534-MALE_SAMPLED_40.6602605543266	HOUSE2517_2534	40.6602605543266
HOUSE1643-12216-FEMALE_SAMPLED_41.5544651155837	HOUSE1643_12216	41.5544651155837
HOUSE1120-1090-MALE_SAMPLED_24.8914307174234	HOUSE1120_1090	24.8914307174234
HOUSE4242-8541-MALE_SAMPLED_43.6432828821794	HOUSE4242_8541	43.6432828821794
HOUSE4937-12018-MALE_SAMPLED_41.1884111573454	HOUSE4937_12018	41.1884111573454
HOUSE2837-2832-MALE_SAMPLED_43.5718231252427	HOUSE2837_2832	43.5718231252427
HOUSE162-145-FEMALE_SAMPLED_44.3604590879672	HOUSE162_145	44.3604590879672
HOUSE4941-12336-MALE_SAMPLED_40.8887834497328	HOUSE4941_12336	40.8887834497328
HOUSE1140-1107-FEMALE_SAMPLED_40.8030925496694	HOUSE1140_1107	40.8030925496694
HOUSE4378-4341-FEMALE_SAMPLED_42.3922882135274	HOUSE4378_4341	42.3922882135274
HOUSE4378-7726-MALE_SAMPLED_43.216274935985	HOUSE4378_7726	43.216274935985
HOUSE1138-8822-FEMALE_SAMPLED_42.3798803450403	HOUSE1138_8822	42.3798803450403
HOUSE135-12306-FEMALE_SAMPLED_43.0450953754994	HOUSE135_12306	43.0450953754994
HOUSE2008-11103-MALE_SAMPLED_42.3977612878662	HOUSE2008_11103	42.3977612878662
HOUSE2624-8096-FEMALE_SAMPLED_41.1028560530394	HOUSE2624_8096	41.1028560530394
HOUSE4263-4222-MALE_SAMPLED_41.0947422175762	HOUSE4263_4222	41.0947422175762
HOUSE580-12722-MALE_SAMPLED_43.6609969742968	HOUSE580_12722	43.6609969742968
HOUSE1366-1346-MALE_SAMPLED_24.8542872060318	HOUSE1366_1346	24.8542872060318
HOUSE4373-8909-FEMALE_SAMPLED_24.0012192026443	HOUSE4373_8909	24.0012192026443
HOUSE3841-3798-MALE_SAMPLED_40.3670256455578	HOUSE3841_3798	40.3670256455578
HOUSE63-10512-FEMALE_SAMPLED_43.420561987441	HOUSE63_10512	43.420561987441
HOUSE1566-1546-MALE_SAMPLED_44.2049685877282	HOUSE1566_1546	44.2049685877282
HOUSE3328-9944-FEMALE_SAMPLED_43.5991888466743	HOUSE3328_9944	43.5991888466743
HOUSE5156-6359-MALE_SAMPLED_41.2254699563331	HOUSE5156_6359	41.2254699563331
HOUSE2196-10322-MALE_SAMPLED_40.0638501496157	HOUSE2196_10322	40.0638501496157
HOUSE761-740-MALE_SAMPLED_32.8399805899244	HOUSE761_740	32.8399805899244
HOUSE3853-3812-MALE_SAMPLED_42.1570554375648	HOUSE3853_3812	42.1570554375648
HOUSE5681-5670-MALE_SAMPLED_42.5290402001701	HOUSE5681_5670	42.5290402001701
HOUSE914-12813-MALE_SAMPLED_42.3755550582428	HOUSE914_12813	42.3755550582428
HOUSE3965-8205-MALE_SAMPLED_44.0537031996854	HOUSE3965_8205	44.0537031996854
HOUSE5843-9714-FEMALE_SAMPLED_43.986174034327	HOUSE5843_9714	43.986174034327
HOUSE708-10797-FEMALE_SAMPLED_43.8170264909475	HOUSE708_10797	43.8170264909475
HOUSE809-9864-MALE_SAMPLED_40.9216494284124	HOUSE809_9864	40.9216494284124
HOUSE1521-11962-FEMALE_SAMPLED_43.794222111036	HOUSE1521_11962	43.794222111036
HOUSE1748-1741-FEMALE_SAMPLED_41.099758768687	HOUSE1748_1741	41.099758768687
HOUSE2587-10314-MALE_SAMPLED_43.6386840229419	HOUSE2587_10314	43.6386840229419
HOUSE475-8113-FEMALE_SAMPLED_42.5021282525424	HOUSE475_8113	42.5021282525424
HOUSE104-91-FEMALE_SAMPLED_43.7321072278507	HOUSE104_91	43.7321072278507
HOUSE4775-6648-MALE_SAMPLED_41.4620849678667	HOUSE4775_6648	41.4620849678667
HOUSE4040-4001-FEMALE_SAMPLED_41.1111466298102	HOUSE4040_4001	41.1111466298102
HOUSE6019-8828-FEMALE_SAMPLED_44.5966716902117	HOUSE6019_8828	44.5966716902117
HOUSE1485-1465-FEMALE_SAMPLED_44.4311178485523	HOUSE1485_1465	44.4311178485523
HOUSE1248-7238-MALE_SAMPLED_41.8718706844906	HOUSE1248_7238	41.8718706844906
HOUSE264-6989-FEMALE_SAMPLED_40.3125365511581	HOUSE264_6989	40.3125365511581
HOUSE1788-1792-MALE_SAMPLED_43.5126165603288	HOUSE1788_1792	43.5126165603288
HOUSE5122-10736-FEMALE_SAMPLED_44.9756485004023	HOUSE5122_10736	44.9756485004023
HOUSE898-8746-MALE_SAMPLED_40.1776434332146	HOUSE898_8746	40.1776434332146
HOUSE4743-8532-FEMALE_SAMPLED_43.6394596198176	HOUSE4743_8532	43.6394596198176
HOUSE2807-2801-FEMALE_SAMPLED_44.1062624966108	HOUSE2807_2801	44.1062624966108
HOUSE2659-2665-FEMALE_SAMPLED_41.0197366157081	HOUSE2659_2665	41.0197366157081
HOUSE2217-12092-MALE_SAMPLED_42.7132114255801	HOUSE2217_12092	42.7132114255801
HOUSE176-10916-MALE_SAMPLED_40.5111905012745	HOUSE176_10916	40.5111905012745
HOUSE5443-5429-FEMALE_SAMPLED_44.774542964761	HOUSE5443_5429	44.774542964761
HOUSE5831-5814-MALE_SAMPLED_44.5193486497737	HOUSE5831_5814	44.5193486497737
HOUSE1799-8331-FEMALE_SAMPLED_40.8664622087963	HOUSE1799_8331	40.8664622087963
HOUSE2165-2184-MALE_SAMPLED_31.822412442416	HOUSE2165_2184	31.822412442416
HOUSE300-8716-MALE_SAMPLED_40.9697684712955	HOUSE300_8716	40.9697684712955
HOUSE5007-9842-MALE_SAMPLED_40.5025014664809	HOUSE5007_9842	40.5025014664809
HOUSE349-10844-MALE_SAMPLED_43.0249540542383	HOUSE349_10844	43.0249540542383
HOUSE4482-8561-MALE_SAMPLED_44.8035282618566	HOUSE4482_8561	44.8035282618566
HOUSE4304-9334-MALE_SAMPLED_43.0959317635279	HOUSE4304_9334	43.0959317635279
HOUSE1680-1679-FEMALE_SAMPLED_42.7337163303866	HOUSE1680_1679	42.7337163303866
HOUSE2055-11710-FEMALE_SAMPLED_43.0288667637882	HOUSE2055_11710	43.0288667637882
HOUSE1465-8553-FEMALE_SAMPLED_44.0948816831224	HOUSE1465_8553	44.0948816831224
HOUSE3700-3640-MALE_SAMPLED_42.3614324335851	HOUSE3700_3640	42.3614324335851
HOUSE920-904-MALE_SAMPLED_41.139320726243	HOUSE920_904	41.139320726243
HOUSE2032-12383-MALE_SAMPLED_43.9142903843498	HOUSE2032_12383	43.9142903843498
HOUSE5174-5143-FEMALE_SAMPLED_43.6423198424745	HOUSE5174_5143	43.6423198424745
HOUSE1119-10443-FEMALE_SAMPLED_40.1266582675908	HOUSE1119_10443	40.1266582675908
HOUSE1119-9982-MALE_SAMPLED_44.2190570221283	HOUSE1119_9982	44.2190570221283
HOUSE282-259-FEMALE_SAMPLED_32.0446984646603	HOUSE282_259	32.0446984646603
HOUSE1614-1604-MALE_SAMPLED_41.0226731005793	HOUSE1614_1604	41.0226731005793
HOUSE1614-1605-FEMALE_SAMPLED_41.3973904459272	HOUSE1614_1605	41.3973904459272
HOUSE1699-7748-MALE_SAMPLED_44.3768947653007	HOUSE1699_7748	44.3768947653007
HOUSE482-9749-MALE_SAMPLED_44.1120438758208	HOUSE482_9749	44.1120438758208
HOUSE3426-3376-MALE_SAMPLED_43.8971953280569	HOUSE3426_3376	43.8971953280569
HOUSE6019-9795-FEMALE_SAMPLED_44.4330208321446	HOUSE6019_9795	44.4330208321446
HOUSE3426-3377-FEMALE_SAMPLED_43.0186846792674	HOUSE3426_3377	43.0186846792674
HOUSE1516-10293-FEMALE_SAMPLED_42.0231567044751	HOUSE1516_10293	42.0231567044751
HOUSE333-10963-FEMALE_SAMPLED_43.0862141307159	HOUSE333_10963	43.0862141307159
HOUSE2077-2078-MALE_SAMPLED_43.1925873516593	HOUSE2077_2078	43.1925873516593
